1738061228,538047800,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.23767519990677058,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061228,637700332,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.24043962317239384,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061228,739506034,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.22763031803697045,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061228,837231296,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.25334567897123755,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061228,939189166,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.24826553188047693,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,36417534,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.23381020216454113,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,141707412,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.225728621221243,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,239394777,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.22180941630545503,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,343624766,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.21775436761168113,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,441189031,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.22560340869645085,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,540013414,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.23818049946424363,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,637972295,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.2444287277593551,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,741156905,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.2047068790065735,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,840192505,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.1704042074355085,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061229,941663641,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.18165536921199582,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,39974280,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.19377469163591254,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,139587496,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.27456287968084814,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,237891046,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.36790955330134,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,338034857,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.3974865898892711,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,441870871,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.4106138799804556,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,539829355,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.4164955412359686,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,640003875,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.44537264103400753,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,741251166,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.5111013827217775,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,841133829,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.5991810305834777,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061230,942076862,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.6903829651782678,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,37495361,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.7443095301787137,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,141209408,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.7991480421607715,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,239564989,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.8746758213691552,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,339375285,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.9639192340086489,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,437861094,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0407688117523466,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,541703289,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1504612465620914,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,641459886,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1734420979869322,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,741860836,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1661701143101053,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,837907590,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.2136803422665638,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061231,937757705,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.214253312144368,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,39724770,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1062079826733826,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,141316181,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.119558346344569,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,242004859,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.132479958263544,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,341912285,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.124406976852461,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,437559784,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1297518541210223,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,541367161,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1330346853703603,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,637744164,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1285462329541953,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,738189405,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1186231420087536,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,841159481,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1115893019351852,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061232,937226635,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0610115338749004,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,39841705,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.029525688007584,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,140381848,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0147264546942123,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,237842619,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.9956783661800066,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,340070835,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.9862632755797704,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,441414998,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0127529313414745,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,541468735,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0150291748180424,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,639762068,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0117142600980453,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,737326370,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0661248135539583,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,840138290,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0963774566619071,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061233,940109186,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.0960034650603334,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,40790128,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1085724481651122,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,139855496,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1317894895450953,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,239521768,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,1.1139914304107017,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,340245690,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.8580722920618313,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,437928222,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.6836460106312747,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,539588953,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.5832819319199503,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,641876029,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.5108428041534846,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,739613210,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.4381897717519801,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,841205133,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.3851065142924842,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061234,939643077,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.30838848309454947,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,39869853,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.18343319249164394,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,138931003,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.11656193605293405,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,242223311,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.11891594011524513,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,341900944,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.11586600976039702,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,440014712,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.07234722711481202,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,540261860,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.12309217662381652,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,641943454,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.13615399060528038,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,741727716,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,0.08930490384558822,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,839911134,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.0022832991760755074,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061235,940440958,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.02436664962878802,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,40040013,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.059442101839723795,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,141531849,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.08441294011290207,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,240244744,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.08834976736160963,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,341169906,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.09962993870318775,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,441924390,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.09514986667279685,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,543410048,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.08303573228596386,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,641536727,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.06308229359443797,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,739048473,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.039670657941937165,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,839828027,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04669072096621346,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061236,939477582,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.06283655547933795,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,39977329,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.07022742872592441,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,139863673,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.06130650518757441,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,239717828,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.10993278643648147,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,336977168,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.09332687886579061,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,437438817,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.06967372730908179,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,537376490,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05972945570012271,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,637102195,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05658624612140509,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,740214038,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05280729602086386,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,840265470,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04424542380318103,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061237,939765008,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04779304541193612,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,41852282,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05215023147247575,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,140052484,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.050553312513799346,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,239693452,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04531854298094385,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,341989743,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.046742593010483585,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,439332854,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.056757361756688475,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,540231999,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05174272591774375,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,636516781,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.05074649770920133,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,739839592,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04509156490723405,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,840196514,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.03600213239455716,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061238,941544085,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.035877436919167546,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061239,42243163,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.04859895707445869,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
1738061239,139950981,base_link,joint1,joint2,joint3,joint4,joint5,joint6,0.0013962633703865446,-0.6860889529274208,-0.041529264299757125,0.00017453292129831807,-0.004363323129985824,-3.11366727903144,,,,1,0
